______________________NEW ROUND________________________
[0.0, 0.0, 0.0]
260.22550535202026;-89
260.2435050010681;-89
260.2585394382477;-89
260.2755033969879;-89
260.29350209236145;-89
260.30850315093994;-90
260.3254625797272;-90
260.34346055984497;-90
260.3604609966278;-90
260.375461101532;-90
260.3915104866028;-90
260.40749859809875;-90
260.4235017299652;-89
260.4394996166229;-89
260.4554626941681;-89
260.4724609851837;-90
260.49051332473755;-90
260.50846219062805;-90
260.52546668052673;-89
260.54146122932434;-89
260.5584616661072;-89
260.5744593143463;-90
260.5914602279663;-90
260.60746026039124;-90
260.62245988845825;-90
260.63846039772034;-90
260.65346026420593;-90
260.6694657802582;-90
260.6864609718323;-90
260.7034604549408;-90
260.7204604148865;-90
260.7384605407715;-90
260.75846314430237;-90
260.77546072006226;-90
260.7914605140686;-90
260.80746030807495;-90
260.82446098327637;-90
260.840460062027;-90
260.85546040534973;-90
260.8705048561096;-90
260.88646030426025;-90
260.90246295928955;-90
260.91851115226746;-90
260.93750190734863;-91
260.95946311950684;-91
260.979460477829;-90
260.99646067619324;-90
261.01245951652527;-90
261.03046011924744;-90
261.047461271286;-90
261.06246185302734;-91
261.0794608592987;-91
261.09545969963074;-91
261.1114602088928;-91
261.1274604797363;-91
261.14245986938477;-91
261.15945959091187;-91
261.1754803657532;-91
261.1944954395294;-91
261.2116096019745;-91
261.2286069393158;-91
261.2446081638336;-91
261.2596082687378;-91
261.27460837364197;-91
261.2896101474762;-91
261.30461168289185;-91
261.3206079006195;-91
261.3376295566559;-91
261.3556079864502;-91
261.3726255893707;-91
261.38761019706726;-91
261.40460896492004;-91
261.4226083755493;-91
261.4396080970764;-91
261.4556083679199;-91
261.4716076850891;-91
261.4896070957184;-91
261.5066075325012;-91
261.52061104774475;-91
261.5376160144806;-91
261.5526125431061;-91
261.5696556568146;-91
261.5876135826111;-91
261.6036615371704;-91
261.619610786438;-91
261.63561630249023;-91
261.6544919013977;-91
261.67062163352966;-91
261.68961119651794;-91
261.7076108455658;-91
261.726610660553;-91
261.7406129837036;-91
261.75661158561707;-91
261.77261114120483;-91
261.7886142730713;-91
261.80561351776123;-91
261.82265424728394;-91
261.8406572341919;-91
261.86166167259216;-91
261.87965869903564;-91
261.89765334129333;-91
261.9146568775177;-91
261.93165373802185;-91
261.94865226745605;-91
261.96565318107605;-91
261.9816687107086;-91
261.99765396118164;-91
262.01565384864807;-91
262.0336525440216;-91
262.0496997833252;-91
262.0696542263031;-91
262.0866553783417;-91
262.10365319252014;-91
262.1206545829773;-91
262.13465428352356;-91
262.1526584625244;-91
262.1686532497406;-91
262.1836817264557;-91
262.20166087150574;-91
262.21988224983215;-91
262.2428879737854;-90
262.26188611984253;-90
262.27988147735596;-91
262.29888224601746;-91
262.31688237190247;-91
262.3319318294525;-92
262.3468840122223;-92
262.3658812046051;-90
262.3849024772644;-90
262.39988350868225;-91
262.41588830947876;-91
262.43491077423096;-91
262.45288133621216;-91
262.46988224983215;-91
262.4889667034149;-91
262.50888442993164;-91
262.52788186073303;-91
262.5458822250366;-91
262.5628800392151;-91
262.57988142967224;-91
262.5968806743622;-91
262.61588501930237;-91
262.634889125824;-91
262.65388655662537;-91
262.6718850135803;-91
262.6888825893402;-91
262.7069778442383;-91
262.7254180908203;-91
262.74341320991516;-91
262.7624132633209;-91
262.7824170589447;-91
262.800413608551;-91
262.8164129257202;-91
262.83442544937134;-91
262.852420091629;-91
262.870414018631;-91
262.8894135951996;-91
262.90741205215454;-91
262.925411939621;-91
262.94341349601746;-91
262.963415145874;-91
262.98741340637207;-91
263.00341153144836;-91
263.0224335193634;-91
263.03842544555664;-91
263.0544159412384;-91
263.0715239048004;-91
263.0894181728363;-91
263.106413602829;-92
263.125675201416;-92
263.1446759700775;-92
263.16389179229736;-92
263.18168020248413;-92
263.1966769695282;-92
263.2107629776001;-92
263.2297704219818;-92
263.24677181243896;-92
263.2617702484131;-92
263.2778034210205;-92
263.2957694530487;-93
263.3137798309326;-93
263.33176851272583;-93
263.34976959228516;-93
263.364773273468;-93
263.3837745189667;-93
263.39977049827576;-92
263.4157700538635;-92
263.4327714443207;-92
263.4497811794281;-92
263.4648406505585;-92
263.4817771911621;-92
263.49777841567993;-93
263.5167739391327;-93
263.5337700843811;-92
263.55377078056335;-92
263.56877279281616;-93
263.58777022361755;-93
