______________________NEW ROUND________________________
[0.8, 0.0, 0.0]
321.6033251285553;-68
321.62036204338074;-68
321.63636207580566;-68
321.6543197631836;-68
321.672367811203;-68
321.6913197040558;-68
321.70832109451294;-68
321.7253222465515;-68
321.74031805992126;-68
321.75731897354126;-68
321.77331829071045;-68
321.79031920433044;-68
321.8083188533783;-68
321.8253183364868;-68
321.8413186073303;-68
321.85731840133667;-68
321.87331914901733;-68
321.8893184661865;-68
321.9033217430115;-68
321.91832089424133;-68
321.9333190917969;-68
321.9503221511841;-68
321.96632289886475;-68
321.9793190956116;-68
321.9953191280365;-68
322.0113196372986;-68
322.02631974220276;-68
322.04231882095337;-68
322.0573191642761;-68
322.07131934165955;-68
322.086327791214;-68
322.101336479187;-65
322.1173219680786;-65
322.13132786750793;-61
322.1453745365143;-61
322.160373210907;-56
322.17437267303467;-56
322.1883728504181;-51
322.20237255096436;-51
322.21437335014343;-51
322.22937297821045;-47
322.24338936805725;-47
322.2593803405762;-42
322.27638721466064;-42
322.2933738231659;-37
322.3083972930908;-37
322.3223776817322;-32
322.33738923072815;-32
322.3523736000061;-32
322.36637568473816;-27
322.37937355041504;-27
322.3933720588684;-23
322.40637254714966;-23
322.4203724861145;-18
322.4343750476837;-18
322.4464809894562;-18
322.45937275886536;-13
322.4733724594116;-13
322.4893727302551;-8
322.5043728351593;-8
322.52037262916565;-4
322.5343744754791;-4
322.54737305641174;-4
322.5623724460602;0
322.5763809680939;0
322.59137415885925;4
322.6063735485077;4
322.6213755607605;7
322.635436296463;7
322.64744329452515;7
322.6634421348572;11
322.67744302749634;11
322.6924455165863;13
322.70544266700745;13
322.7204432487488;16
322.73544454574585;16
322.75144481658936;16
322.7684688568115;18
322.7844467163086;18
322.7994432449341;19
322.8124463558197;19
322.82844281196594;20
322.8434431552887;20
322.8594431877136;21
322.87344312667847;21
322.8874661922455;22
322.91245102882385;22
322.92844319343567;23
322.94460916519165;23
322.9616057872772;23
322.9786057472229;23
322.9946038722992;23
323.010605096817;23
323.02660393714905;23
323.039608001709;23
323.056604385376;23
323.07160687446594;23
323.08660531044006;23
323.1016061306;23
323.11860609054565;23
323.13560581207275;23
323.15160489082336;23
323.1676082611084;23
323.1846101284027;23
323.2026278972626;23
323.2186064720154;23
323.23461723327637;23
323.2516145706177;23
323.26960492134094;23
323.28760528564453;23
323.3026044368744;23
323.31661105155945;23
323.33260679244995;23
323.3486051559448;23
323.36360454559326;23
323.3806049823761;23
323.3966112136841;23
323.4136052131653;23
323.4306299686432;22
323.4476046562195;22
323.4646039009094;21
323.4806056022644;21
323.4956226348877;20
323.51060605049133;20
323.52465891838074;19
323.54060983657837;19
323.55662751197815;17
323.5736048221588;17
323.5886104106903;16
323.6046061515808;16
323.62061381340027;16
323.6356065273285;15
323.6526110172272;15
323.6686041355133;14
323.6836054325104;14
323.69868206977844;13
323.7156825065613;13
323.7307140827179;11
323.7486071586609;11
323.76260590553284;10
323.77660393714905;10
323.79060530662537;9
323.8066041469574;9
323.8226041793823;8
323.8376040458679;8
323.8546042442322;8
323.8696048259735;7
323.8856179714203;7
323.9016053676605;6
323.91560411453247;6
323.9296028614044;5
323.9456989765167;5
323.9616973400116;4
323.9786992073059;3
323.99369740486145;3
324.0086979866028;3
324.0257000923157;2
324.0426199436188;2
324.0586211681366;2
324.07362174987793;2
324.08862113952637;1
324.10361981391907;1
324.11962127685547;0
324.1346507072449;0
324.1516809463501;0
324.16566252708435;0
324.18490171432495;0
324.2056653499603;0
324.2226631641388;0
324.23766326904297;0
324.25266218185425;0
324.26967668533325;0
324.2856664657593;0
324.30267667770386;-1
324.3166706562042;-1
324.3406698703766;-1
324.35565662384033;-1
324.3706636428833;-1
324.38566160202026;-1
324.4016613960266;-2
324.41867995262146;-2
324.4346663951874;-2
324.4536988735199;-2
324.47168946266174;-2
324.4876923561096;-2
324.5036985874176;-2
324.5196907520294;-2
324.534690618515;-2
324.55269598960876;-2
324.56869888305664;-2
324.58369731903076;-2
324.5986909866333;-2
324.61468958854675;-2
324.6317069530487;-2
324.64869236946106;-2
324.66468954086304;-2
324.6806902885437;-2
324.69668984413147;-2
324.71269035339355;-2
324.7286887168884;-2
324.74469089508057;-2
324.7606906890869;-3
324.77468967437744;-3
324.79069232940674;-3
324.8057315349579;-3
324.81973338127136;-3
324.8356966972351;-3
324.85069155693054;-3
324.86669397354126;-3
324.8816945552826;-3
324.8966963291168;-3
324.9146955013275;-3
324.93169140815735;-3
324.94839787483215;-3
324.96439909935;-3
324.980397939682;-3
324.9953980445862;-3
325.0114588737488;-3
325.0273997783661;-3
325.0453996658325;-3
325.06040143966675;-3
325.0774030685425;-3
325.0934419631958;-3
325.11039996147156;-3
325.12646412849426;-3
325.1414074897766;-3
325.15844535827637;-3
325.17344522476196;-3
325.19144105911255;-4
325.20941710472107;-4
325.2284436225891;-4
325.24139857292175;-4
325.2573986053467;-4
325.27339911460876;-4
325.29147243499756;-4
325.3084053993225;-4
325.32542419433594;-4
325.3414001464844;-4
325.35640239715576;-4
325.3724014759064;-4
325.38839840888977;-4
325.40240263938904;-4
Fitness:13.82236024386681
